ReceiptID,Barcode,ItemName,Itemcount,ItemBuyPrice,ItemSellPrice,ReceiptDate,Status,ItemEAN,OriginalSellPrice,ReceiptCashier
29232,3293,Jet 7 sérum keratine de soie 50 ml,1.0,7.854,9.4,2025-04-04 13:58:05,1,6192440002615,9.4,Mohamed Ali
29233,3073,Zynia bille femme fleur de coton 50 ml,1.0,4.699,5.9,2025-04-04 13:58:25,1,6192465802535,5.9,Mohamed Ali
29234,2897,Gillette SIMPLY VÉNUS  // 4+2,1.0,8.092,10.2,2025-04-04 14:14:54,1,7702018069316,10.2,Mohamed Ali
29234,1428,SIMPLY VÉNUS 3 L (rose) 1P,1.0,3.332,4.4,2025-04-04 14:14:54,1,7702018069224,4.4,Mohamed Ali
29235,2860,Judy javel parfumée foret 1.5 L,1.0,2.86,3.4,2025-04-04 15:15:09,1,6192002403188,3.4,Mohamed Ali
29235,3394,Fleur de primteps air fresh vanille 200 ml,1.0,3.0,3.7,2025-04-04 15:15:09,1,6192422601362,3.7,Mohamed Ali
29235,1056,DET gel machine 3L+1L LOT,1.0,17.945,22.5,2025-04-04 15:15:09,1,6192409002472,22.5,Mohamed Ali
29236,3225,Rosy papiers serviettes 24*24,10.0,0.783,1.0,2025-04-04 15:42:36,1,6192102001086,1.0,Mohamed Ali
29237,3149,Kiddo lingettes 72 pc,1.0,5.47,6.9,2025-04-04 17:08:38,1,6192312000060,6.9,Mohamed Ali
29237,2736,Joia body care massage oil jasmin et thé 300ML,1.0,13.629,16.9,2025-04-04 17:08:38,1,6192488207027,16.9,Mohamed Ali
29238,3284,Cotex Essuie tout plus de 2,1.0,2.65,3.2,2025-04-04 17:18:59,1,6130552002017,3.2,Mohamed Ali
29238,1015,Lilas PH jaune fleuri,1.0,2.445,2.9,2025-04-04 17:18:59,1,6192011810090,2.9,Mohamed Ali
29239,3283,Cotex Essuie tout Basico de 2+1gratuits,1.0,2.543,2.9,2025-04-04 17:22:39,1,6130552013426,2.9,Mohamed Ali
29240,1028,Lilas Nett Classic *10 pactes,2.0,2.325,2.6,2025-04-04 17:24:56,1,6192011803689,2.6,Mohamed Ali
29240,2860,Judy javel parfumée foret 1.5 L,1.0,2.86,3.4,2025-04-04 17:24:56,1,6192002403188,3.4,Mohamed Ali
29241,3132,H.Zone teinture lalo 1.1,1.0,7.797,8.9,2025-04-04 18:17:59,1,6192488200219,8.9,Mohamed Ali
29242,3100,Jmal alys vaisselle citron 1 L,1.0,3.958,5.0,2025-04-04 18:20:19,1,6192026302559,5.0,Mohamed Ali
29242,1000,Lilas Clip Nuit 8 Parfume,1.0,2.541,3.2,2025-04-04 18:20:19,1,6192011813350,3.2,Mohamed Ali
29242,1108,COTONA PAPIER H *12,1.0,5.675,6.9,2025-04-04 18:20:19,1,6192409005473,6.9,Mohamed Ali
29242,1090,DEX lave main 1L zestes de fraicheur,1.0,4.559,5.5,2025-04-04 18:20:19,1,6192409005701,5.5,Mohamed Ali
29243,1447,Peaudouce Couche Confort T2,1.0,15.25,15.9,2025-04-04 18:25:54,1,6192400644756,15.9,Mohamed Ali
29244,2257,Kappo Film Fraicheur  300 M,1.0,13.326,16.0,2025-04-04 18:28:48,1,6195100311188,16.0,Mohamed Ali
29244,3404,Fleur de primtemps air fresh oud-vanille 500 ml,1.0,6.0,7.4,2025-04-04 18:28:48,1,6192422601379,7.4,Mohamed Ali
29245,2824,Palmolive SHP noix de coco 380 ML,2.0,3.878,4.9,2025-04-04 18:42:25,1,8718951377769,4.9,Mohamed Ali
29246,1486,Sunsilk SHP 350ml Reparation,1.0,4.584,5.3,2025-04-04 18:43:44,1,6192000718109,5.3,Mohamed Ali
29247,3267,NIVEA creme 60ML ( 2em code),1.0,4.704,5.9,2025-04-04 18:44:40,1,42164104,5.9,Mohamed Ali
29248,1000,Lilas Clip Nuit 8 Parfume,1.0,2.541,3.2,2025-04-04 18:45:05,1,6192011813350,3.2,Mohamed Ali
29249,2854,Nana ultra thin 8,2.0,3.7,4.5,2025-04-04 18:51:13,1,7322540960341,4.5,Mohamed Ali
29250,2842,Lotus Papier Toillette x12,1.0,5.5,7.2,2025-04-04 18:52:42,1,6192400660343,7.2,Mohamed Ali
29250,3284,Cotex Essuie tout plus de 2,1.0,2.65,3.2,2025-04-04 18:52:42,1,6130552002017,3.2,Mohamed Ali
29251,2146,Dex lave main 350ml fruit,1.0,2.668,3.2,2025-04-04 18:53:38,1,6192409005657,3.2,Mohamed Ali
29251,2403,Lilas gel machine rose 2.5L,1.0,14.499,16.9,2025-04-04 18:53:38,1,6192477624460,16.9,Mohamed Ali
29252,3198,Chick sac poubel 55*65 cm,1.0,1.94,2.7,2025-04-04 18:57:24,1,6131232456427,2.7,Mohamed Ali
29252,2277,Zynia lave main Citron Cuisine 370 ML,1.0,2.758,3.5,2025-04-04 18:57:24,1,6192465801941,3.5,Mohamed Ali
29252,1706,Zynia lave main  Jasmin Neroli 370 ML,1.0,2.758,3.5,2025-04-04 18:57:24,1,6192465801583,3.5,Mohamed Ali
29252,1428,SIMPLY VÉNUS 3 L (rose) 1P,1.0,3.332,4.4,2025-04-04 18:57:24,1,7702018069224,4.4,Mohamed Ali
29253,2842,Lotus Papier Toillette x12,1.0,5.5,7.2,2025-04-04 19:00:42,1,6192400660343,7.2,Mohamed Ali
29254,468,GILETTE BLEU II,1.0,0.929,1.2,2025-04-04 19:13:41,1,3014260265885,1.2,Mohamed Ali
29254,2360,Jet 7 Mousse Nettoyante Visage 200 ml,1.0,8.479,12.0,2025-04-04 19:13:41,1,6192440002509,12.0,Mohamed Ali
29255,2842,Lotus Papier Toillette x12,1.0,5.5,7.2,2025-04-04 19:14:58,1,6192400660343,7.2,Mohamed Ali
29256,2635,Jmal finesse liquide pour lave 1L,1.0,3.529,4.3,2025-04-04 19:19:31,1,6192026300609,4.3,Mohamed Ali
29257,1454,Peaudouce Couche Confort Jumbo T5,1.0,28.6,29.9,2025-04-04 19:20:02,1,6192400644374,29.9,Mohamed Ali
29258,2691,Réxona deo femme 200ml tropical,1.0,9.2,12.5,2025-04-04 19:26:00,1,8720181437793,12.5,Mohamed Ali
29259,2470,Led 12W E27 Econis,1.0,3.759,4.5,2025-04-04 19:34:06,1,6193001315182,4.5,Mohamed Ali
29260,1509,Signal dentifrices 75ml Kids Pokémon,1.0,4.472,5.7,2025-04-04 19:36:08,1,6221155056139,5.7,Mohamed Ali
29260,2696,Dr cool brosse a dent sea life,1.0,1.358,2.7,2025-04-04 19:36:08,1,6974009540048,2.7,Mohamed Ali
29261,3328,Vatika shp coconut and castor 200 ml,1.0,4.344,10.0,2025-04-04 19:41:37,1,6291069701265,10.0,Mohamed Ali
29261,1438,SENSEA Cotons Tiges 150P,1.0,1.667,2.1,2025-04-04 19:41:37,1,6192000515081,2.1,Mohamed Ali
29262,3284,Cotex Essuie tout plus de 2,1.0,2.65,3.2,2025-04-04 19:53:48,1,6130552002017,3.2,Mohamed Ali
29263,1132,Jaspé EDP femme amirat al arab 50 ML,1.0,15.384,20.0,2025-04-04 20:03:04,1,2340495000009,20.0,Mohamed Ali
29264,982,Lilas Clip Ultra Super 8,1.0,3.007,3.8,2025-04-04 20:05:41,1,6192011803726,3.8,Mohamed Ali
29264,3284,Cotex Essuie tout plus de 2,1.0,2.65,3.2,2025-04-04 20:05:41,1,6130552002017,3.2,Mohamed Ali
29265,2596,Arkemusa curl defining cream 150ml,1.0,17.01,22.0,2025-04-04 20:16:35,1,8000836149784,22.0,Mohamed Ali
29266,1450,Peaudouce Couche Confort T5,1.0,14.5,15.9,2025-04-04 20:24:45,1,6192400644787,15.9,Mohamed Ali
29267,3410,Fleur de printemps parfum de linge ocean  150 ml,1.0,3.5,3.9,2025-04-04 20:35:18,1,6192326800397,3.9,Mohamed Ali
29267,1501,Close up dentifrices 75ml red hot,1.0,2.867,3.8,2025-04-04 20:35:18,1,6221048413575,3.8,Mohamed Ali
29267,2654,Zitouna savon vert 100 GR,2.0,0.62,0.8,2025-04-04 20:35:18,1,6192438506736,0.8,Mohamed Ali
29267,1438,SENSEA Cotons Tiges 150P,1.0,1.667,2.1,2025-04-04 20:35:18,1,6192000515081,2.1,Mohamed Ali
29267,1428,SIMPLY VÉNUS 3 L (rose) 1P,1.0,3.332,4.4,2025-04-04 20:35:18,1,7702018069224,4.4,Mohamed Ali
29267,1010,Lilas lingette clean Lot de 3,1.0,5.7,6.9,2025-04-04 20:35:18,1,6192011811530,6.9,Mohamed Ali
29268,1655,Vatika SHP LOT 2*LEMON +1 Lemon 200 ml (Promo),1.0,3.0,10.0,2025-04-04 20:36:43,1,6291069727104,10.0,Mohamed Ali
29269,1000,Lilas Clip Nuit 8 Parfume,2.0,2.541,3.2,2025-04-04 20:45:48,1,6192011813350,3.2,Mohamed Ali
29269,1004,Lilas Clip Nuit 8 Plus Parfume,1.0,2.541,3.2,2025-04-04 20:45:48,1,6192011813367,3.2,Mohamed Ali
29269,1209,Jaspé EDP homme Blue Chanel 30 ml,1.0,10.77,14.0,2025-04-04 20:45:48,1,2392803000003,14.0,Mohamed Ali
29270,3021,Judy sols et surfaces jardins d'été 800 ml,1.0,4.279,5.1,2025-04-04 20:55:34,1,6192002408701,5.1,Mohamed Ali
29270,3271,MBwaay power clean dégraisant multi usage 1 L,1.0,12.501,14.5,2025-04-04 20:55:34,1,6192312800080,14.5,Mohamed Ali
29270,1253,JUDY Javel classic 3L+1L gratuit,1.0,3.941,4.2,2025-04-04 20:55:34,1,6192002403133,4.2,Mohamed Ali
29270,2277,Zynia lave main Citron Cuisine 370 ML,1.0,2.758,3.5,2025-04-04 20:55:34,1,6192465801941,3.5,Mohamed Ali
29270,3050,Jmal alys savon pomme 5 L,1.0,15.0,17.7,2025-04-04 20:55:34,1,6192026300685,17.7,Mohamed Ali
29270,1015,Lilas PH jaune fleuri,1.0,2.445,2.9,2025-04-04 20:55:34,1,6192011810090,2.9,Mohamed Ali
29270,3240,Bright scouring métal et fibre 2 pc,1.0,1.111,1.5,2025-04-04 20:55:34,1,6224002782205,1.5,Mohamed Ali
29270,2820,Genereal Power Active lemon 1 piéces,1.0,3.175,3.8,2025-04-04 20:55:34,1,5283009711435,3.8,Mohamed Ali
29270,3027,Sponge jex tampon expert 3+1 COD 103,1.0,1.449,1.9,2025-04-04 20:55:34,1,6192433201032,1.9,Mohamed Ali
29270,2331,Pince a linge Plastique 20p,1.0,3.492,4.3,2025-04-04 20:55:34,1,6192507700065,4.3,Mohamed Ali
29270,2715,DOUCEUR Cotons Tiges 90p,1.0,1.403,1.8,2025-04-04 20:55:34,1,6192006706384,1.8,Mohamed Ali
29270,2102,Choc Gel wc,1.0,2.425,3.0,2025-04-04 20:55:34,1,6192002020026,3.0,Mohamed Ali
29270,2642,White shark jex fer,1.0,0.93,1.1,2025-04-04 20:55:34,1,789554569552,1.1,Mohamed Ali
29270,2337,Sac Poubelle Gm Clean,1.0,3.152,3.9,2025-04-04 20:55:34,1,6192503800035,3.9,Mohamed Ali
29270,643,Brosse vaisseles Tonkita Rouge,1.0,3.684,4.8,2025-04-04 20:55:34,1,8008990005250,4.8,Mohamed Ali
29270,2661,Cachmir oranger,3.0,0.659,0.75,2025-04-04 20:55:34,1,6191234567891,0.75,Mohamed Ali
29270,2315,Super Glue  Patex,1.0,2.668,3.3,2025-04-04 20:55:34,1,0101,3.3,Mohamed Ali
29270,2724,Dar clean microfibre multiusage 35*35,1.0,3.031,3.7,2025-04-04 20:55:34,1,6194013372163,3.7,Mohamed Ali
29271,1449,Peaudouce Couche Confort T4,1.0,14.5,15.9,2025-04-04 21:03:36,1,6192400644770,15.9,Mohamed Ali
29271,999,Lilas Clip Ultra Nuit 7,1.0,3.007,3.8,2025-04-04 21:03:36,1,6192011803740,3.8,Mohamed Ali
29272,1543,Lilas protége-slips confort plus extra long 16 (new),1.0,2.714,3.5,2025-04-04 21:19:19,1,6192011813688,3.5,Mohamed Ali
29272,1015,Lilas PH jaune fleuri,1.0,2.445,2.9,2025-04-04 21:19:19,1,6192011810090,2.9,Mohamed Ali
29273,3283,Cotex Essuie tout Basico de 2+1gratuits,1.0,2.543,2.9,2025-04-04 21:22:32,1,6130552013426,2.9,Mohamed Ali
29274,287,NARTA DEO HOMME INVISIMAX 0% 200ML,1.0,12.317,15.8,2025-04-04 21:27:29,1,3600551146263,15.8,Mohamed Ali
29274,1683,Malizia Deo homme 150ml vetyver,1.0,7.919,8.9,2025-04-04 21:27:29,1,8003510001217,8.9,Mohamed Ali
29274,2504,Narta Bille Homme Prot 5 50ML,1.0,11.733,12.7,2025-04-04 21:27:29,1,3600551145914,12.7,Mohamed Ali
29275,1428,SIMPLY VÉNUS 3 L (rose) 1P,1.0,3.332,4.4,2025-04-04 21:33:16,1,7702018069224,4.4,Mohamed Ali
29275,814,R.B Gel Douche Tropical 470 ml,1.0,4.179,5.5,2025-04-04 21:33:16,1,6192488205870,5.5,Mohamed Ali
29275,2366,Lilas Lingette Bebe Lot 3 (20),1.0,2.744,3.2,2025-04-04 21:33:16,1,6192011814203,3.2,Mohamed Ali
29275,605,Papier cuison 10pcs,1.0,2.914,3.2,2025-04-04 21:33:16,1,8681917081218,3.2,Mohamed Ali
29276,3283,Cotex Essuie tout Basico de 2+1gratuits,1.0,2.543,2.9,2025-04-05 07:43:13,1,6130552013426,2.9,Mohamed Ali
29277,3302,SENSEA Cotons Tiges 90P,1.0,1.117,1.5,2025-04-05 07:44:05,1,6192000516002,1.5,Mohamed Ali
29278,2665,lilas SHP 2en1 hydratant 350 ML,1.0,4.601,5.5,2025-04-05 09:19:45,1,6192319100558,5.5,Mohamed Ali
29278,812,R.B Gel Douche Sensuel 470 ml,1.0,4.179,5.5,2025-04-05 09:19:45,1,6192488205856,5.5,Mohamed Ali
29278,3302,SENSEA Cotons Tiges 90P,1.0,1.117,1.5,2025-04-05 09:19:45,1,6192000516002,1.5,Mohamed Ali
29279,2652,kotis papier mouchoirs 10 packs,1.0,2.0,2.3,2025-04-05 10:01:45,1,6192102001192,2.3,Mohamed Ali
29279,3283,Cotex Essuie tout Basico de 2+1gratuits,1.0,2.543,2.9,2025-04-05 10:01:45,1,6130552013426,2.9,Mohamed Ali
29280,2652,kotis papier mouchoirs 10 packs,1.0,2.0,2.3,2025-04-05 10:02:46,1,6192102001192,2.3,Mohamed Ali
29280,3283,Cotex Essuie tout Basico de 2+1gratuits,1.0,2.543,2.9,2025-04-05 10:02:46,1,6130552013426,2.9,Mohamed Ali
29281,3184,Sunsilk SHP 600ml noix de coco,1.0,6.582,7.6,2025-04-05 10:03:25,1,6192000720430,7.6,Mohamed Ali
29282,930,Lilas poudre main fraicheur 300 GR,1.0,1.741,2.0,2025-04-05 10:16:04,1,6192477610791,2.0,Mohamed Ali
29283,2497,gants d'examination vrac (PAIRE),1.0,0.143,0.5,2025-04-05 10:21:17,1,3211597530000,0.5,Mohamed Ali
29283,930,Lilas poudre main fraicheur 300 GR,1.0,1.741,2.0,2025-04-05 10:21:17,1,6192477610791,2.0,Mohamed Ali
29283,2513,Genereal Power Active Ocean 3 piéces,1.0,8.011,9.3,2025-04-05 10:21:17,1,5283009711480,9.3,Mohamed Ali
29283,682,Tampon Expert -10-,1.0,2.069,2.7,2025-04-05 10:21:17,1,6192433201056,2.7,Mohamed Ali
29283,2644,Aquajex sccourers 2P,1.0,0.862,1.2,2025-04-05 10:21:17,1,6192310600101,1.2,Mohamed Ali
29283,1028,Lilas Nett Classic *10 pactes,1.0,2.325,2.6,2025-04-05 10:21:17,1,6192011803689,2.6,Mohamed Ali
29283,742,Papier Cuisson 5M,1.0,2.856,3.5,2025-04-05 10:21:17,1,6195100307990,3.5,Mohamed Ali
29283,2714,Cotex Essuie Tout mega 370gr,2.0,3.109,3.9,2025-04-05 10:21:17,1,6130552003120,3.9,Mohamed Ali
29283,1577,Pril liquide vaisselle Pomme 580 ml,1.0,3.066,3.8,2025-04-05 10:21:17,1,6192430015458,3.8,Mohamed Ali
29283,1554,Pril liquide vaisselle lemon 580 ml,1.0,3.066,3.8,2025-04-05 10:21:17,1,6192430015533,3.8,Mohamed Ali
29283,2819,Pril liquide vaisselle citron vert 580 ml,1.0,3.066,3.8,2025-04-05 10:21:17,1,6192430015472,3.8,Mohamed Ali
29283,3006,Wc net javel gel lemon fresh 750 ml,1.0,5.593,6.5,2025-04-05 10:21:17,1,5410513779709,6.5,Mohamed Ali
29283,1550,Nadhif gel machine 3L Bleu,1.0,17.183,19.9,2025-04-05 10:21:17,1,6192430016981,19.9,Mohamed Ali
29283,3292,Dar clean micro fibre roll-pro multi usage,2.0,2.38,2.5,2025-04-05 10:21:17,1,6194013372378,2.5,Mohamed Ali
29284,2714,Cotex Essuie Tout mega 370gr,1.0,3.109,3.9,2025-04-05 10:35:30,1,6130552003120,3.9,Mohamed Ali
29285,736,Brosse a dent Oral-B 3-effect,1.0,3.427,4.5,2025-04-05 10:47:37,1,8888826016588,4.5,Mohamed Ali
29285,3283,Cotex Essuie tout Basico de 2+1gratuits,1.0,2.543,2.9,2025-04-05 10:47:37,1,6130552013426,2.9,Mohamed Ali
29285,3352,Lilas Poudre Main Clean citron 300GR,1.0,1.276,1.4,2025-04-05 10:47:37,1,6192477610739,1.4,Mohamed Ali
29286,1028,Lilas Nett Classic *10 pactes,1.0,2.325,2.6,2025-04-05 10:55:26,1,6192011803689,2.6,Mohamed Ali
29287,2926,Lilas Couche Bébé 9-18 Confort Max Actif +2 T4,1.0,14.21,16.8,2025-04-05 10:58:02,1,6192011814487,16.8,Mohamed Ali
29288,1450,Peaudouce Couche Confort T5,1.0,14.5,15.9,2025-04-05 11:10:05,1,6192400644787,15.9,Mohamed Ali
29289,1438,SENSEA Cotons Tiges 150P,1.0,1.667,2.1,2025-04-05 11:12:39,1,6192000515081,2.1,Mohamed Ali
29289,802,Elegance Hair Wax Millitaire,1.0,5.35,6.9,2025-04-05 11:12:39,1,5285001959501,6.9,Mohamed Ali
29289,2337,Sac Poubelle Gm Clean,1.0,3.152,3.9,2025-04-05 11:12:39,1,6192503800035,3.9,Mohamed Ali
29290,975,Lilas couche pants large 14 PS,1.0,25.408,27.9,2025-04-05 11:15:49,1,6192011813404,27.9,Mohamed Ali
29290,2650,Garden air fraiche jasmine 300ML,1.0,3.152,4.5,2025-04-05 11:15:49,1,8697418293722,4.5,Mohamed Ali
29290,2647,Nassim air fraiche citron 300ML,1.0,4.179,5.8,2025-04-05 11:15:49,1,6192000220145,5.8,Mohamed Ali
29290,2313,Netoyant Meuble Sani brille PM,1.0,4.862,5.9,2025-04-05 11:15:49,1,6192002010010,5.9,Mohamed Ali
29290,1010,Lilas lingette clean Lot de 3,1.0,5.7,6.9,2025-04-05 11:15:49,1,6192011811530,6.9,Mohamed Ali
29290,2737,Joia body splash jardin fleuri 300ML,1.0,14.486,19.7,2025-04-05 11:15:49,1,6192488206495,19.7,Mohamed Ali
29290,3293,Jet 7 sérum keratine de soie 50 ml,1.0,7.854,9.4,2025-04-05 11:15:49,1,6192440002615,9.4,Mohamed Ali
29290,2613,Dettol savon cool 115 GR,1.0,2.897,3.7,2025-04-05 11:15:49,1,6223005872227,3.7,Mohamed Ali
29290,459,Garnier U.D SHP HAIRFOOD BANANE 350ML,1.0,14.459,18.9,2025-04-05 11:15:49,1,3600542416092,18.9,Mohamed Ali
29290,2424,Garnier Ultra Doux SHP Enfant Disney Abricot 300mL,1.0,10.612,12.5,2025-04-05 11:15:49,1,3600542525695,12.5,Mohamed Ali
29290,483,NARTA DEO FEMME PROT 5 200 ML,1.0,13.066,15.8,2025-04-05 11:15:49,1,3600551146195,15.8,Mohamed Ali
29290,2842,Lotus Papier Toillette x12,1.0,5.5,7.2,2025-04-05 11:15:49,1,6192400660343,7.2,Mohamed Ali
29291,2662,TONUS essuie tout 120métres = 1170gr,1.0,7.502,8.9,2025-04-05 11:16:12,1,6192102001406,8.9,Mohamed Ali
29292,3374,Rita collant 15 d,1.0,1.649,2.5,2025-04-05 11:17:07,1,6191731500410,2.5,Mohamed Ali
29292,2022,Mood Oxydant 20 vol 100ml,2.0,2.61,3.4,2025-04-05 11:17:07,1,8053264517830,3.4,Mohamed Ali
29292,1345,Mood Platinier Bleu,2.0,3.521,4.5,2025-04-05 11:17:07,1,8000836110791,4.5,Mohamed Ali
29293,3283,Cotex Essuie tout Basico de 2+1gratuits,1.0,2.543,2.9,2025-04-05 11:48:00,1,6130552013426,2.9,Mohamed Ali
29293,2714,Cotex Essuie Tout mega 370gr,1.0,3.109,3.9,2025-04-05 11:48:00,1,6130552003120,3.9,Mohamed Ali
29293,2842,Lotus Papier Toillette x12,1.0,5.5,7.2,2025-04-05 11:48:00,1,6192400660343,7.2,Mohamed Ali
29294,3283,Cotex Essuie tout Basico de 2+1gratuits,2.0,2.543,2.9,2025-04-05 11:48:57,1,6130552013426,2.9,Mohamed Ali
29295,267,SIMPLY VÉNUS  /// 4+1,1.0,16.66,20.7,2025-04-05 11:53:21,1,7702018069255,20.7,Mohamed Ali
29295,2366,Lilas Lingette Bebe Lot 3 (20),1.0,2.744,3.2,2025-04-05 11:53:21,1,6192011814203,3.2,Mohamed Ali
29296,2208,Lilas Fortox Classic 405 ml Rouge,1.0,3.451,3.9,2025-04-05 11:55:09,1,6192477623166,3.9,Mohamed Ali
29297,2214,Lilas Protège Slip Confort Plus Longg Parfume,1.0,2.911,3.3,2025-04-05 11:59:55,1,6192011812148,3.3,Mohamed Ali
29298,2816,Souplesse bille femme vanille 50 ml,1.0,3.472,3.9,2025-04-05 12:04:00,1,6192430003851,3.9,Mohamed Ali
29298,2715,DOUCEUR Cotons Tiges 90p,1.0,1.403,1.8,2025-04-05 12:04:00,1,6192006706384,1.8,Mohamed Ali
29298,3403,Fleur de primtemps air fresh vanille 500 ml,1.0,6.0,7.4,2025-04-05 12:04:00,1,6192422601027,7.4,Mohamed Ali
29298,2821,Genereal Power Active Ocean 1 piéces,1.0,3.175,3.8,2025-04-05 12:04:00,1,5283009711442,3.8,Mohamed Ali
29299,2594,Arkemusa shp No Yellow 500ml,1.0,15.794,19.6,2025-04-05 12:04:57,1,8000836138832,19.6,Mohamed Ali
29300,3177,Style stories dry shp 200 ml,1.0,17.765,23.9,2025-04-05 12:05:57,1,8022297108629,23.9,Mohamed Ali
29300,3067,Zynia shp effet volume 500 ml,1.0,14.813,18.9,2025-04-05 12:05:57,1,6192465802689,18.9,Mohamed Ali
29300,13,Garnier U.D shp trésors de miel 400ML,2.0,12.798,16.9,2025-04-05 12:05:57,1,3610340033360,16.9,Mohamed Ali
29301,3149,Kiddo lingettes 72 pc,1.0,5.47,6.9,2025-04-05 12:20:36,1,6192312000060,6.9,Mohamed Ali
29302,1580,Lotus Papier Toillette x24,1.0,11.0,13.9,2025-04-05 12:22:22,1,6192400660367,13.9,Mohamed Ali
29303,3283,Cotex Essuie tout Basico de 2+1gratuits,1.0,2.543,2.9,2025-04-05 13:08:43,1,6130552013426,2.9,Mohamed Ali
29304,749,STARK Papier Aluminium 12m,1.0,3.643,4.4,2025-04-05 13:13:26,1,6195100300021,4.4,Mohamed Ali
29304,321,COTON PLUS DISQUES 80PIÉCES,1.0,3.927,4.9,2025-04-05 13:13:26,1,3760082620035,4.9,Mohamed Ali
29304,1273,Judy linge savon auto 2.6 L,1.0,15.0,16.5,2025-04-05 13:13:26,1,6192002408558,16.5,Mohamed Ali
29305,2297,Lilas Liquide Main  Narjess 1L,1.0,3.95,4.9,2025-04-05 13:14:34,1,6192477624149,4.9,Mohamed Ali
29306,1108,COTONA PAPIER H *12,1.0,5.675,6.9,2025-04-05 13:14:57,1,6192409005473,6.9,Mohamed Ali
29307,1062,DEX AUTOMATIC PARFUM INTENSE ROSE 4KG,1.0,15.52,17.9,2025-04-05 13:17:58,1,6192409005978,17.9,Mohamed Ali
29308,1663,DET liquide vaisselle Javellisé 600ML,2.0,2.91,3.6,2025-04-05 13:26:27,1,6192409004759,3.6,Mohamed Ali
29308,2636,Jmal finesse liquide pour lave 2L,1.0,6.891,8.2,2025-04-05 13:26:27,1,6192026301620,8.2,Mohamed Ali
29309,60,CLASS CIRE RED POWER 150 ML,1.0,5.236,6.9,2025-04-05 13:30:46,1,8697926025259,6.9,Mohamed Ali
29310,339,Eelegance gel hair 100gr BLEU CIEL,1.0,1.904,2.2,2025-04-05 13:31:54,1,5285001951543,2.2,Mohamed Ali
29311,2100,Lilas Javel Classic 3L+1L GRATUIT,1.0,3.601,4.2,2025-04-05 13:50:18,1,6192477630478,4.2,Mohamed Ali
29312,967,Lilas Javel Classic 1.5L,4.0,1.081,2.2,2025-04-05 13:53:09,1,6192477630003,2.2,Mohamed Ali
29312,2929,Comfort cajoline spring dew 1L,1.0,5.9,6.8,2025-04-05 13:53:09,1,6221048600135,6.8,Mohamed Ali
29312,3274,Lilas gel machine active power 5L+2L gratuit,1.0,25.3,27.3,2025-04-05 13:53:09,1,6192477622626,27.3,Mohamed Ali
29312,947,Lilas gel machine  fraîcheur intense 2.5L,1.0,16.899,18.9,2025-04-05 13:53:09,1,6192477623364,18.9,Mohamed Ali
29312,2720,Dar clean micro fibre exterieur 50/70,1.0,7.735,9.5,2025-04-05 13:53:09,1,6194013372255,9.5,Mohamed Ali
29312,3292,Dar clean micro fibre roll-pro multi usage,11.0,2.38,2.5,2025-04-05 13:53:09,1,6194013372378,2.5,Mohamed Ali
29313,3224,Rosy papiers serviettes 30*30,1.0,1.194,1.5,2025-04-05 13:54:59,1,6192102000720,1.5,Mohamed Ali
29313,3225,Rosy papiers serviettes 24*24,1.0,0.783,1.0,2025-04-05 13:54:59,1,6192102001086,1.0,Mohamed Ali
29314,2410,Air Fresh machine avec recharge air wick Belebend,1.0,36.819,39.5,2025-04-05 14:18:38,1,4002448116066,39.5,Mohamed Ali
29314,3283,Cotex Essuie tout Basico de 2+1gratuits,1.0,2.543,2.9,2025-04-05 14:18:38,1,6130552013426,2.9,Mohamed Ali
29314,1015,Lilas PH jaune fleuri,1.0,2.445,2.9,2025-04-05 14:18:38,1,6192011810090,2.9,Mohamed Ali
29315,3261,Lilas lave mains 500ml Extrème lavande,1.0,3.771,4.5,2025-04-05 14:22:49,1,6192319105393,4.5,Mohamed Ali
29315,2242,R.B SHP Botox 500mL,1.0,11.936,14.5,2025-04-05 14:22:49,1,6192488209311,14.5,Mohamed Ali
29315,3048,Cotona coton tige 200 pcs,1.0,2.048,2.6,2025-04-05 14:22:49,1,6192409006654,2.6,Mohamed Ali
29316,2100,Lilas Javel Classic 3L+1L GRATUIT,1.0,3.601,4.2,2025-04-05 14:23:14,1,6192477630478,4.2,Mohamed Ali
29317,967,Lilas Javel Classic 1.5L,1.0,1.081,2.2,2025-04-05 14:24:14,1,6192477630003,2.2,Mohamed Ali
29318,468,GILETTE BLEU II,2.0,0.929,1.2,2025-04-05 14:29:23,1,3014260265885,1.2,Mohamed Ali
29318,2842,Lotus Papier Toillette x12,1.0,5.5,7.2,2025-04-05 14:29:23,1,6192400660343,7.2,Mohamed Ali
29318,2714,Cotex Essuie Tout mega 370gr,2.0,3.109,3.9,2025-04-05 14:29:23,1,6130552003120,3.9,Mohamed Ali
29319,2670,Lilas déo Marine 200 ML,1.0,5.055,6.0,2025-04-05 14:38:43,1,6192319101395,6.0,Mohamed Ali
29320,3049,Cotona coton tige 100 pcs,1.0,1.132,1.5,2025-04-05 14:41:02,1,6192409006647,1.5,Mohamed Ali
29321,2216,Diptox Rouge 650mL,1.0,5.166,5.9,2025-04-05 15:31:40,1,6192000220008,5.9,Mohamed Ali
29322,1341,Mood Oxydant 30 vol 100ml,1.0,2.321,2.9,2025-04-05 15:36:14,1,8053264517847,2.9,Mohamed Ali
