id,mvtdate,itemid,itembarcode,itemname,movement,blid,ticketid,factnum,clientid,supplierid,beid,motif,brid,buypriceht,sellpriceht,buypricettc,sellpricettc,type,typenum
104280,2025-02-22 17:17:44,2921,6192430019838,Nadhif poudre mains savon de marseille 300 gr,-1.0,0,26108,0,1,0,0,,0,1.613,2.016,1.919,2.4,Ticket,26108
104281,2025-02-22 17:17:44,1253,6192002403133,JUDY Javel classic 3L+1L gratuit,-1.0,0,26108,0,1,0,0,,0,3.312,3.529,3.941,4.2,Ticket,26108
104282,2025-02-22 17:17:44,1491,6192000718062,Sunsilk SHP 350ml noix de coco,-1.0,0,26108,0,1,0,0,,0,3.852,4.958,4.584,5.9,Ticket,26108
104283,2025-02-22 17:48:00,3231,6192102001178,Kotis PH ultrax doux *12,-1.0,0,26109,0,1,0,0,,0,5.176,6.051,6.159,7.2,Ticket,26109
104284,2025-02-22 18:00:59,2859,6192002403270,Judy javel parfumée citron 1.5 L,-1.0,0,26110,0,1,0,0,,0,2.403,2.86,2.86,3.4,Ticket,26110
104285,2025-02-22 18:00:59,2096,6130552006503,Cotex Essuie Tout CLassic 2+1gratuits,-1.0,0,26110,0,1,0,0,,0,2.057,2.437,2.448,2.9,Ticket,26110
104286,2025-02-22 18:40:03,3205,6192000718048,Sunsilk SHP 180ml anti casse,-1.0,0,26111,0,1,0,0,,0,2.698,2.941,3.211,3.5,Ticket,26111
104287,2025-02-22 18:42:02,111,4005900572950,NIVEA LAIT DÉMAQUILLANT CAMOMILLE 200ML,-1.0,0,26112,0,1,0,0,,0,13.175,15.882,15.678,18.9,Ticket,26112
104288,2025-02-22 18:42:02,109,4005808890576,NIVEA creme SOFT TUBE 75ML,-1.0,0,26112,0,1,0,0,,0,6.375,8.317,7.586,9.9,Ticket,26112
104289,2025-02-22 18:48:05,2096,6130552006503,Cotex Essuie Tout CLassic 2+1gratuits,-2.0,0,26113,0,1,0,0,,0,2.057,2.437,2.448,2.9,Ticket,26113
104290,2025-02-22 19:00:01,317,6192016401644,ZINA SUCRE ROSE 200GR,-1.0,0,26114,0,1,0,0,,0,2.375,3.111,2.826,3.7,Ticket,26114
104291,2025-02-22 19:15:57,1457,4005900035745,NIVEA deo homme INVISIBLE BLACK & WHITE  200ML,-1.0,0,26115,0,1,0,0,,0,8.075,10.504,9.609,12.5,Ticket,26115
104292,2025-02-22 19:15:57,3083,6192319106192,Lilas dentifrice charbon menthe 75 ml,-1.0,0,26115,0,1,0,0,,0,2.523,3.5,2.523,3.5,Ticket,26115
104366,2025-02-22 22:17:48,2096,6130552006503,Cotex Essuie Tout CLassic 2+1gratuits,-1.0,0,26116,0,1,0,0,,0,2.057,2.437,2.448,2.9,Ticket,26116
104367,2025-02-22 22:17:48,2592,6192002408428,Judy liquide vaisselle citron vert 580ml,-1.0,0,26116,0,1,0,0,,0,2.521,3.194,3.0,3.8,Ticket,26116
104368,2025-02-22 22:17:48,2374,6192000719571,Pure Line Noix de coco 450 ml,-2.0,0,26116,0,1,0,0,,0,2.1,3.109,2.499,3.7,Ticket,26116
104408,2025-02-23 09:07:01,1484,6192000719359,Sunsilk SHP 600ml reparation,-1.0,0,26117,0,1,0,0,,0,6.582,7.6,6.582,7.6,Ticket,26117
104409,2025-02-23 09:12:56,1469,6192507800024,BSP Balais concord,-1.0,0,26118,0,1,0,0,,0,1.868,2.354,2.223,2.8,Ticket,26118
104410,2025-02-23 09:12:56,2345,6192409800085,Serpillere Supper GM,-1.0,0,26118,0,1,0,0,,0,0.858,1.26,1.021,1.5,Ticket,26118
104411,2025-02-23 09:27:18,2662,6192102001406,TONUS essuie tout 120métres = 1170gr,-1.0,0,26119,0,1,0,0,,0,7.502,8.9,7.502,8.9,Ticket,26119
104412,2025-02-23 10:06:07,2339,6192103701015,SUPER ROLLING Sac Congelation 1L*100PC,-1.0,0,26120,0,1,0,0,,0,1.631,2.101,1.94,2.5,Ticket,26120
104413,2025-02-23 10:13:40,610,8681917081201,STEPY sac de cuisson,-1.0,0,26121,0,1,0,0,,0,2.164,2.774,2.575,3.3,Ticket,26121
104414,2025-02-23 10:13:40,749,6195100300021,STARK Papier Aluminium 12m,-1.0,0,26121,0,1,0,0,,0,3.062,3.698,3.643,4.4,Ticket,26121
104415,2025-02-23 10:13:40,2257,6195100311188,Kappo Film Fraicheur  300 M,-1.0,0,26121,0,1,0,0,,0,11.198,13.445,13.326,16.0,Ticket,26121
104416,2025-02-23 10:14:57,2405,6192477624453,Lilas gel machine violet 2.5L,-1.0,0,26122,0,1,0,0,,0,12.184,14.036,14.499,16.7,Ticket,26122
104417,2025-02-23 10:27:48,3084,3600542525640,Garnier Ultra Doux SHP Enfant Disney cerise 300 ml,-1.0,0,26123,0,1,0,0,,0,9.8,10.505,11.662,12.5,Ticket,26123
104418,2025-02-23 10:27:48,3029,8680801503973,Noxes savon bébé jaune 90 gr,-1.0,0,26123,0,1,0,0,,0,1.429,2.269,1.701,2.7,Ticket,26123
104419,2025-02-23 10:27:48,2246,6192407501922,Idol Coffret Natural Spray 100mL,-1.0,0,26123,0,1,0,0,,0,7.0,8.238,8.33,9.8,Ticket,26123
104420,2025-02-23 10:33:52,342,5283022002541,ELEGANCE DISOLVANT VERT 65ML,-1.0,0,26124,0,1,0,0,,0,1.275,1.598,1.517,1.9,Ticket,26124
104421,2025-02-23 10:33:52,1006,6192011804280,Lilas Clip Nuit 8,-2.0,0,26124,0,1,0,0,,0,2.437,3.199,2.437,3.2,Ticket,26124
104422,2025-02-23 10:33:52,1241,8714789930848,Colgate dentifrices 75ml optic white instant,-1.0,0,26124,0,1,0,0,,0,5.08,6.555,6.045,7.8,Ticket,26124
104423,2025-02-23 10:33:52,3030,8680801501603,Doxa savon bébé soap 90 gr,-1.0,0,26124,0,1,0,0,,0,1.429,2.269,1.701,2.7,Ticket,26124
104424,2025-02-23 10:33:52,2422,3272310029034,Gant de ménage paul masquin L,-1.0,0,26124,0,1,0,0,,0,2.97,3.782,3.534,4.5,Ticket,26124
104425,2025-02-23 10:53:40,332,5285001951208,Eelegance gel hair 250gr BLEU CIEL,-1.0,0,26125,0,1,0,0,,0,3.485,4.119,4.147,4.9,Ticket,26125
104426,2025-02-23 10:58:38,3210,6192409006548,Lavax sel regenerant 1kg,-1.0,0,26126,0,1,0,0,,0,4.755,5.63,5.658,6.7,Ticket,26126
104427,2025-02-23 10:58:38,999,6192011803740,Lilas Clip Ultra Nuit 7,-1.0,0,26126,0,1,0,0,,0,2.527,3.194,3.007,3.8,Ticket,26126
104428,2025-02-23 10:58:38,2497,3211597530000,gants d'examination vrac (PAIRE),-1.0,0,26126,0,1,0,0,,0,0.12,0.42,0.143,0.5,Ticket,26126
104429,2025-02-23 11:07:43,1022,6192011803108,Lilas Maternité Super De 15,-1.0,0,26127,0,1,0,0,,0,3.708,4.9,3.708,4.9,Ticket,26127
104430,2025-02-23 11:07:43,929,6192477610814,Lilas poudre mains savon de marseille 300 GR,-1.0,0,26127,0,1,0,0,,0,1.463,1.682,1.741,2.0,Ticket,26127
104431,2025-02-23 11:12:17,468,3014260265885,GILETTE BLEU II,-1.0,0,26128,0,1,0,0,,0,0.781,1.01,0.929,1.2,Ticket,26128
104432,2025-02-23 11:15:17,2784,6192319101388,Lilas Déo Femme Extrème sensuel 200m,-1.0,0,26129,0,1,0,0,,0,5.055,5.9,5.055,5.9,Ticket,26129
104433,2025-02-23 11:15:17,2988,8411660292353,Yak eponge lustrante noir,-1.0,0,26129,0,1,0,0,,0,4.066,5.378,4.839,6.4,Ticket,26129
104434,2025-02-23 11:15:17,2139,8710447328095,Signal dentifrices 75ml integral Coco blancheur,-1.0,0,26129,0,1,0,0,,0,4.551,5.461,5.416,6.5,Ticket,26129
104435,2025-02-23 11:15:17,2936,6192011814531,Lilas couche jumbo 15-25 Confort Max + 4 T5,-1.0,0,26129,0,1,0,0,,0,26.699,27.5,26.699,27.5,Ticket,26129
104436,2025-02-23 11:16:45,2096,6130552006503,Cotex Essuie Tout CLassic 2+1gratuits,-1.0,0,26130,0,1,0,0,,0,2.057,2.437,2.448,2.9,Ticket,26130
104437,2025-02-23 11:16:45,2508,6130552010487,Cotex Papier Toilette 12 p,-1.0,0,26130,0,1,0,0,,0,5.939,6.901,5.939,6.9,Ticket,26130
104438,2025-02-23 11:20:38,1449,6192400644770,Peaudouce Couche Confort T4,-1.0,0,26131,0,1,0,0,,0,14.5,15.901,14.5,15.9,Ticket,26131
104439,2025-02-23 11:23:17,2425,6192457503402,Lot Compact power liquide vaisselle 2.5L+gel machine 3L,-1.0,0,26132,0,1,0,0,,0,12.227,15.042,14.55,17.9,Ticket,26132
104440,2025-02-23 11:23:17,1584,6130552001935,Cotex Papier Toilette confort  *4,-1.0,0,26132,0,1,0,0,,0,1.639,2.101,1.95,2.5,Ticket,26132
104441,2025-02-23 11:33:33,2895,6192319100527,Lilas extreme SHP 2en1 sublimateur grenad 350 ML,-1.0,0,26133,0,1,0,0,,0,3.866,4.62,4.601,5.5,Ticket,26133
104442,2025-02-23 11:33:33,2525,6192319106598,Lilas Masque Extrème Sublimateur 400mL,-1.0,0,26133,0,1,0,0,,0,6.402,7.731,7.618,9.2,Ticket,26133
104443,2025-02-23 11:33:33,2134,6192000718147,Sunsilk SHP 180ml Brilliance,-1.0,0,26133,0,1,0,0,,0,2.571,2.944,3.059,3.5,Ticket,26133
104444,2025-02-23 11:41:22,1391,8000836393620,Every Green SHP Anti Oxidant 1L,-1.0,0,26134,0,1,0,0,,0,20.93,24.792,24.907,29.5,Ticket,26134
104445,2025-02-23 11:41:22,3196,6192000583820,Sensea coton tige 200 pc,-1.0,0,26134,0,1,0,0,,0,1.734,2.185,2.064,2.6,Ticket,26134
104446,2025-02-23 11:57:47,2532,6192319106253,Lilas G.Douche Extrème Homme Dark 400mL,-1.0,0,26135,0,1,0,0,,0,3.525,4.371,4.195,5.2,Ticket,26135
104447,2025-02-23 11:57:47,2107,4008496556342,Varta Superlife R20,-1.0,0,26135,0,1,0,0,,0,5.15,6.386,6.129,7.6,Ticket,26135
104448,2025-02-23 12:07:02,2600,8000836149821,Arkemusa Spray Mask Olive 150ml,-1.0,0,26136,0,1,0,0,,0,14.294,18.488,17.01,22.0,Ticket,26136
104449,2025-02-23 12:07:02,2012,8000836138818,Arkemusa shp Olive 500 ml,-1.0,0,26136,0,1,0,0,,0,12.762,16.469,15.187,19.6,Ticket,26136
104450,2025-02-23 12:07:02,2596,8000836149784,Arkemusa curl defining cream 150ml,-1.0,0,26136,0,1,0,0,,0,14.294,18.488,17.01,22.0,Ticket,26136
104451,2025-02-23 12:07:02,2014,8000836138795,Arkemusa shp Jojoba 500 ml,-1.0,0,26136,0,1,0,0,,0,12.762,16.469,15.187,19.6,Ticket,26136
104452,2025-02-23 12:17:45,1328,8050327687165,Mood Teinture Sans Amoniac 7.1,-1.0,0,26137,0,1,0,0,,0,6.942,9.663,8.261,11.5,Ticket,26137
104453,2025-02-23 12:17:45,1336,8050327687097,Mood Teinture Sans Amoniac 6,-1.0,0,26137,0,1,0,0,,0,6.942,9.663,8.261,11.5,Ticket,26137
104454,2025-02-23 12:17:45,2022,8053264517830,Mood Oxydant 20 vol 100ml,-1.0,0,26137,0,1,0,0,,0,2.193,2.858,2.61,3.4,Ticket,26137
104455,2025-02-23 12:17:45,1341,8053264517847,Mood Oxydant 30 vol 100ml,-1.0,0,26137,0,1,0,0,,0,1.95,2.436,2.321,2.9,Ticket,26137
104456,2025-02-23 12:18:35,2422,3272310029034,Gant de ménage paul masquin L,-1.0,0,26138,0,1,0,0,,0,2.97,3.782,3.534,4.5,Ticket,26138
104457,2025-02-23 12:20:01,731,3014260228743,Gillette Mouse Regulaire 200 ml,-1.0,0,26139,0,1,0,0,,0,11.625,13.95,13.834,16.6,Ticket,26139
104458,2025-02-23 12:49:20,2339,6192103701015,SUPER ROLLING Sac Congelation 1L*100PC,-1.0,0,26140,0,1,0,0,,0,1.631,2.101,1.94,2.5,Ticket,26140
104459,2025-02-23 12:49:20,704,3574661700892,LPM créme de douche lait d'amande douce,-1.0,0,26140,0,1,0,0,,0,4.995,6.639,5.944,7.9,Ticket,26140
104460,2025-02-23 12:49:20,2096,6130552006503,Cotex Essuie Tout CLassic 2+1gratuits,-1.0,0,26140,0,1,0,0,,0,2.057,2.437,2.448,2.9,Ticket,26140
104461,2025-02-23 12:54:42,2102,6192002020026,Choc Gel wc,-1.0,0,26141,0,1,0,0,,0,2.425,3.002,2.425,3.0,Ticket,26141
104462,2025-02-23 12:54:42,2403,6192477624460,Lilas gel machine rose 2.5L,-1.0,0,26141,0,1,0,0,,0,12.184,14.202,14.499,16.9,Ticket,26141
104463,2025-02-23 13:07:10,1207,6068225000001,Jaspé EDP homme Black XS 50 ML,-1.0,0,26142,0,1,0,0,,0,12.928,16.806,15.384,20.0,Ticket,26142
104464,2025-02-23 13:09:33,1706,6192465801583,Zynia lave main  Jasmin Neroli 370 ML,-1.0,0,26143,0,1,0,0,,0,2.318,2.941,2.758,3.5,Ticket,26143
104465,2025-02-23 13:16:13,190,3610340020346,Elsève a/shp H.EXT CHEVEUX NORMAUX 200ML,-1.0,0,26144,0,1,0,0,,0,9.72,10.841,11.567,12.9,Ticket,26144
104466,2025-02-23 13:20:44,802,5285001959501,Elegance Hair Wax Millitaire,-1.0,0,26145,0,1,0,0,,0,4.496,5.885,5.35,7.0,Ticket,26145
104511,2025-02-23 13:35:08,3244,6192409006791,Dex lot vaisselle citron 5L+600 ML,-1.0,0,26146,0,1,0,0,,0,11.819,13.361,14.065,15.9,Ticket,26146
104512,2025-02-23 13:35:08,2096,6130552006503,Cotex Essuie Tout CLassic 2+1gratuits,-1.0,0,26146,0,1,0,0,,0,2.057,2.437,2.448,2.9,Ticket,26146
104513,2025-02-23 13:35:50,2096,6130552006503,Cotex Essuie Tout CLassic 2+1gratuits,-1.0,0,26147,0,1,0,0,,0,2.057,2.437,2.448,2.9,Ticket,26147
104514,2025-02-23 13:41:50,3112,6192488200189,H.Zone teinture lalo 7.0,-1.0,0,26148,0,1,0,0,,0,6.552,7.479,7.797,8.9,Ticket,26148
104515,2025-02-23 13:57:37,2344,0809040500002,Manche Blinz 1.2,-1.0,0,26149,0,1,0,0,,0,1.631,3.28,1.94,3.9,Ticket,26149
104516,2025-02-23 13:57:37,3195,8410474414746,Mik manche metalique bleu/blanc 140 cm,-1.0,0,26149,0,1,0,0,,0,1.631,2.269,1.94,2.7,Ticket,26149
104517,2025-02-23 14:10:56,3233,6192102001291,Kotis couche bébé taille 2 32pc,-2.0,0,26150,0,1,0,0,,0,10.924,12.016,13.0,14.3,Ticket,26150
104518,2025-02-23 14:33:46,3196,6192000583820,Sensea coton tige 200 pc,-1.0,0,26151,0,1,0,0,,0,1.734,2.185,2.064,2.6,Ticket,26151
104519,2025-02-23 14:33:46,321,3760082620035,COTON PLUS DISQUES 80PIÉCES,-1.0,0,26151,0,1,0,0,,0,3.3,4.117,3.927,4.9,Ticket,26151
104520,2025-02-23 14:33:46,3242,751667197878,Fham albadia charbon 10 pc,-1.0,0,26151,0,1,0,0,,0,1.0,1.3,1.0,1.3,Ticket,26151
104521,2025-02-23 14:33:46,2398,6192011814210,Lilas Lingette Bebe Lot 3 (20),-1.0,0,26151,0,1,0,0,,0,2.744,3.2,2.744,3.2,Ticket,26151
104522,2025-02-23 14:35:38,1002,6192011813343,Lilas Clip Super 9 Parfume,-1.0,0,26152,0,1,0,0,,0,2.071,2.689,2.464,3.2,Ticket,26152
104523,2025-02-23 15:08:27,2652,6192102001192,kotis papier mouchoirs 10 packs,-1.0,0,26153,0,1,0,0,,0,2.0,2.3,2.0,2.3,Ticket,26153
104524,2025-02-23 15:18:13,69,6192005200586,CLASS E.D.T FOR MEN 100ML,-1.0,0,26154,0,1,0,0,,0,15.3,19.913,18.207,23.7,Ticket,26154
104525,2025-02-23 15:28:13,1006,6192011804280,Lilas Clip Nuit 8,-1.0,0,26155,0,1,0,0,,0,2.437,3.199,2.437,3.2,Ticket,26155
104526,2025-02-23 15:28:13,1842,6192502700176,Sofpince Balais,-1.0,0,26155,0,1,0,0,,0,1.019,2.017,1.212,2.4,Ticket,26155
104527,2025-02-23 15:28:13,3007,3346020025676,Wc net javel gel blanchit 750 ml,-1.0,0,26155,0,1,0,0,,0,4.7,6.134,5.593,7.3,Ticket,26155
104528,2025-02-23 15:28:13,2314,6192002010027,Netoyant Meuble Sani Brille GM,-1.0,0,26155,0,1,0,0,,0,5.217,6.302,6.208,7.5,Ticket,26155
104574,2025-02-20 00:00:00,2194,6192111000209,Papier esuie-tout Softy Classic x2 =260gr,120.0,0,0,0,0,8,534,,0,1.95649,2.437199593,2.3282231,7.49938,BE,534
104575,2025-02-20 00:00:00,2200,6192111000186,Papier Toilette Softy X 12,4.0,0,0,0,0,8,534,,0,5.2574,6.55492632,6.256306,7.49938,BE,534
104576,2025-02-20 00:00:00,2202,6192111000179,Softy Papier Toilette  X 8,30.0,0,0,0,0,8,534,,0,3.51819,4.033956654,4.1866461,7.49938,BE,534
104577,2025-02-20 00:00:00,2198,6192111000230,Papier esuie-tout Jumbo X1,60.0,0,0,0,0,8,534,,0,1.92933,2.437129656,2.2959027,7.49938,BE,534
104578,2025-02-20 00:00:00,2197,6192111000247,Softy papier esuie-tout jumbo X2,42.0,0,0,0,0,8,534,,0,3.84508,4.62178616,4.5756452,7.49938,BE,534
104579,2025-02-20 00:00:00,2196,6192111000254,Softy papier esuie-tout Softy XL 380gr,131.0,0,0,0,0,8,534,,0,4.397,5.8998946,4.397,6.302,BE,534
104580,2025-02-23 16:22:02,2435,9517530000000,sac poubellle super,-1.0,0,26156,0,1,0,0,,0,3.637,4.5,3.637,4.5,Ticket,26156
104581,2025-02-23 16:23:51,1310,8053264518318,Mood Teinture 8.1,-1.0,0,26157,0,1,0,0,,0,5.92,8.235,7.045,9.8,Ticket,26157
104582,2025-02-23 16:39:45,2241,6192488209335,R.B SHP Collagene 500mL,-1.0,0,26158,0,1,0,0,,0,10.62,12.185,12.638,14.5,Ticket,26158
104583,2025-02-23 16:39:45,789,6192488204750,R.B Masque Anti-chute 500 ml,-1.0,0,26158,0,1,0,0,,0,7.956,10.335,9.468,12.3,Ticket,26158
104584,2025-02-23 16:51:57,146,4005808837359,NIVEA BILLE FEMME PEARL & BEAUTY 50ML,-1.0,0,26159,0,1,0,0,,0,6.12,7.987,7.283,9.5,Ticket,26159
104585,2025-02-23 16:56:39,1628,6192445400072,Razar Creme a raser,-1.0,0,26160,0,1,0,0,,0,1.472,1.847,1.752,2.2,Ticket,26160
104586,2025-02-23 16:56:39,1454,6192400644374,Peaudouce Couche Confort Jumbo T5,-1.0,0,26160,0,1,0,0,,0,28.6,29.901,28.6,29.9,Ticket,26160
104587,2025-02-23 17:19:41,3244,6192409006791,Dex lot vaisselle citron 5L+600 ML,-1.0,0,26161,0,1,0,0,,0,11.819,13.361,14.065,15.9,Ticket,26161
104588,2025-02-23 17:22:38,1620,6221155058508,Clear shp men Cool menthol 360ml,-1.0,0,26162,0,1,0,0,,0,7.163,9.159,8.524,10.9,Ticket,26162
104589,2025-02-23 17:22:38,3080,6192465802528,Zynia crème de soin cheveux boucles 200 ml,-1.0,0,26162,0,1,0,0,,0,8.156,10.84,9.705,12.9,Ticket,26162
104590,2025-02-23 17:22:38,817,6192488208574,R.B Gel Douche Sweet 470 ml,-1.0,0,26162,0,1,0,0,,0,3.512,4.621,4.179,5.5,Ticket,26162
104591,2025-02-23 17:25:55,2297,6192477624149,Lilas Liquide Main  Narjess 1L,-1.0,0,26163,0,1,0,0,,0,3.319,4.119,3.95,4.9,Ticket,26163
104592,2025-02-23 17:25:55,2639,6192026301781,Jmal fawah désodorisant 1L,-1.0,0,26163,0,1,0,0,,0,1.765,2.1,1.765,2.1,Ticket,26163
104593,2025-02-23 18:24:28,2202,6192111000179,Softy Papier Toilette  X 8,-1.0,0,26164,0,1,0,0,,0,3.518,4.034,4.187,4.8,Ticket,26164
104594,2025-02-23 18:26:02,2662,6192102001406,TONUS essuie tout 120métres = 1170gr,-1.0,0,26165,0,1,0,0,,0,7.502,8.9,7.502,8.9,Ticket,26165
104595,2025-02-23 18:28:48,796,6192488202824,R.B Oxydant 20 V 120 ML,-1.0,0,26166,0,1,0,0,,0,1.35,1.85,1.607,2.2,Ticket,26166
104596,2025-02-23 18:29:32,2339,6192103701015,SUPER ROLLING Sac Congelation 1L*100PC,-1.0,0,26167,0,1,0,0,,0,1.631,2.101,1.94,2.5,Ticket,26167
104597,2025-02-23 18:35:30,1584,6130552001935,Cotex Papier Toilette confort  *4,-1.0,0,26168,0,1,0,0,,0,1.639,2.101,1.95,2.5,Ticket,26168
104598,2025-02-23 18:43:45,2926,6192011814487,Lilas Couche Bébé 9-18 Confort Max Actif +2 T4,-1.0,0,26169,0,1,0,0,,0,14.21,16.8,14.21,16.8,Ticket,26169
104599,2025-02-23 18:48:55,98,4005900495617,NIVEA SHP DEEP 250ML,-1.0,0,26170,0,1,0,0,,0,5.572,7.479,6.63,8.9,Ticket,26170
104600,2025-02-23 20:50:37,1074,2307753000003,Jaspé EDP homme versace eros 30 ml,-1.0,0,26171,0,1,0,0,,0,9.05,11.765,10.77,14.0,Ticket,26171
104601,2025-02-23 20:50:37,1172,3422723000001,Jaspé EDP homme sauvage 30 ml,-1.0,0,26171,0,1,0,0,,0,9.05,11.765,10.77,14.0,Ticket,26171
104602,2025-02-24 08:48:03,2856,6192011811592,Lilas nett papiers mouchoirs kids 6 piéces,-1.0,0,26172,0,1,0,0,,0,1.284,1.596,1.528,1.9,Ticket,26172
104603,2025-02-24 08:48:03,3106,6192011812759,Lilas papillon distributeur mouchoirs 150 pc,-1.0,0,26172,0,1,0,0,,0,1.841,2.8,1.841,2.8,Ticket,26172
104604,2025-02-24 09:04:30,2200,6192111000186,Papier Toilette Softy X 12,-1.0,0,26173,0,1,0,0,,0,5.257,6.555,6.256,6.9,Ticket,26173
104605,2025-02-24 09:11:11,1274,6192002408541,Judy linge Flower auto 2.6 L,-1.0,0,26174,0,1,0,0,,0,11.597,13.867,13.8,16.5,Ticket,26174
104606,2025-02-24 10:00:20,2919,6192430014642,Dixan gel machine lavande 3L,-1.0,0,26175,0,1,0,0,,0,17.397,19.9,17.397,19.9,Ticket,26175
104607,2025-02-24 10:45:01,1551,6192430016578,Nadhif gel machine 3L Savon de marseille,-1.0,0,26176,0,1,0,0,,0,17.183,19.9,17.183,19.9,Ticket,26176
104608,2025-02-24 10:45:01,967,6192477630003,Lilas Javel Classic 1.5L,-1.0,0,26176,0,1,0,0,,0,2.196,2.2,2.196,2.2,Ticket,26176
104609,2025-02-24 10:45:01,2662,6192102001406,TONUS essuie tout 120métres = 1170gr,-2.0,0,26176,0,1,0,0,,0,7.502,8.9,7.502,8.9,Ticket,26176
104610,2025-02-24 10:45:01,2314,6192002010027,Netoyant Meuble Sani Brille GM,-1.0,0,26176,0,1,0,0,,0,5.217,6.302,6.208,7.5,Ticket,26176
104611,2025-02-24 10:45:01,2097,6130552009511,Servillette de Table Neto 30x30 cm (80),-1.0,0,26176,0,1,0,0,,0,0.814,1.009,0.969,1.2,Ticket,26176
104612,2025-02-24 10:45:01,2335,6192017602767,Wezza Detarant 750 ml,-1.0,0,26176,0,1,0,0,,0,2.282,2.941,2.716,3.5,Ticket,26176
104613,2025-02-24 10:45:01,2819,6192430015472,Pril liquide vaisselle citron vert 580 ml,-1.0,0,26176,0,1,0,0,,0,3.066,3.8,3.066,3.8,Ticket,26176
104614,2025-02-24 11:27:13,1223,6001067004936,COLGATE BROSSE A DENT  ZIGZAG,-1.0,0,26177,0,1,0,0,,0,3.249,4.117,3.866,4.9,Ticket,26177
104615,2025-02-24 11:28:36,2374,6192000719571,Pure Line Noix de coco 450 ml,-1.0,0,26178,0,1,0,0,,0,2.1,3.109,2.499,3.7,Ticket,26178
104616,2025-02-24 11:29:04,2663,6192002020330,Choc deboucheur 300GR,-2.0,0,26179,0,1,0,0,,0,3.88,5.001,3.88,5.0,Ticket,26179
104617,2025-02-24 11:38:39,3016,6192011814524,Lilas couche Jumbo 9-18 Confort Max + 4 T4,-1.0,0,26180,0,1,0,0,,0,26.699,27.5,26.699,27.5,Ticket,26180
104618,2025-02-24 11:38:39,3149,6192312000060,Kiddo lingettes 72 pc,-1.0,0,26180,0,1,0,0,,0,4.597,5.799,5.47,6.9,Ticket,26180
104619,2025-02-24 11:41:35,2863,6192502704167,Sofpince brosse fenetre floria,-1.0,0,26181,0,1,0,0,,0,0.844,1.344,1.004,1.6,Ticket,26181
104620,2025-02-24 11:41:35,2864,6192502700190,Sofpince brosse fenetre gris,-1.0,0,26181,0,1,0,0,,0,0.917,1.347,1.091,1.6,Ticket,26181
104621,2025-02-24 11:42:29,3187,8888021200119,Energizer max AA2,-1.0,0,26182,0,1,0,0,,0,3.9,4.79,4.641,5.7,Ticket,26182
104622,2025-02-24 11:58:11,2927,6192011814494,Lilas Couche Bébé 15-25 Confort max Actif +2 T5,-1.0,0,26183,0,1,0,0,,0,14.21,16.8,14.21,16.8,Ticket,26183
104623,2025-02-24 12:04:35,2689,8720181311017,Réxona deo femme 200ml aloe vera scent,-1.0,0,26184,0,1,0,0,,0,9.2,12.5,9.2,12.5,Ticket,26184
104624,2025-02-24 12:04:35,3022,6192433200509,Sponge jex la fourmi lavette eponge GM * 3P COD 50,-1.0,0,26184,0,1,0,0,,0,3.109,3.95,3.699,4.7,Ticket,26184
104625,2025-02-24 12:29:03,2198,6192111000230,Papier esuie-tout Jumbo X1,-3.0,0,26185,0,1,0,0,,0,1.929,2.437,2.296,2.9,Ticket,26185
104626,2025-02-24 12:29:03,2422,3272310029034,Gant de ménage paul masquin L,-1.0,0,26185,0,1,0,0,,0,2.97,3.782,3.534,4.5,Ticket,26185
104627,2025-02-24 12:43:29,1076,6192409001802,DEX liquide vaisselle 600ML,-1.0,0,26186,0,1,0,0,,0,2.619,3.1,2.619,3.1,Ticket,26186
104628,2025-02-24 12:57:26,1000,6192011813350,Lilas Clip Nuit 8 Parfume,-1.0,0,26187,0,1,0,0,,0,2.433,3.2,2.433,3.2,Ticket,26187
104629,2025-02-24 12:57:26,3042,6130552005292,Awane ado couche femme normales 9,-1.0,0,26187,0,1,0,0,,0,2.227,2.689,2.65,3.2,Ticket,26187
104689,2025-02-24 00:00:00,2535,6192319105409,Lilas lave mains 500ml Extrème Citron,6.0,0,0,0,0,28,552,,0,3.771,4.4995572,3.771,4.4995572,BE,552
104690,2025-02-24 00:00:00,2537,6192319105416,Lilas lave mains 500ml Extrème Grenadine,6.0,0,0,0,0,28,552,,0,3.771,4.4995572,3.771,4.4995572,BE,552
104691,2025-02-24 00:00:00,3261,6192319105393,Lilas lave mains 500ml Extrème lavande,12.0,0,0,0,0,28,552,,0,3.771,4.4995572,3.771,4.4995572,BE,552
104692,2025-02-24 00:00:00,3247,6192319108172,Lilas ex bille femme exotique 50 ml,6.0,0,0,0,0,28,552,,0,3.372,3.899718,3.372,3.899718,BE,552
104693,2025-02-24 00:00:00,3246,6192319101197,Lilas ex bille femme floral 50 ml,6.0,0,0,0,0,28,552,,0,3.372,3.899718,3.372,3.899718,BE,552
104694,2025-02-24 00:00:00,3245,6192319101180,Lilas ex bille femme fruité 50 ml,6.0,0,0,0,0,28,552,,0,3.372,3.899718,3.372,3.899718,BE,552
104695,2025-02-24 00:00:00,3248,6192319101166,Lilas ex bille femme sensuel 50 ml,6.0,0,0,0,0,28,552,,0,3.372,3.899718,3.372,3.899718,BE,552
104696,2025-02-24 00:00:00,3251,6192319101241,Lilas ex bille femme sensitive 50 ml,6.0,0,0,0,0,28,552,,0,3.372,3.899718,3.372,3.899718,BE,552
