id,beid,bedate,itemid,itembarcode,itemname,quantity,supplierid,prixachatht,prixdeventeht,prixachat,prixvente,tauxtva,remise,fodec,montant,totaltva,totalremise,totalfodec,lot
42967,494,2025-01-10,2891,6192319104792,Lilas extreme lave mains lavande 380 ML,6.0,28,2.924,3.602368,2.924,3.602368,0.0,0.0,0.0,17.544,0.0,0.0,0.0,
42968,494,2025-01-10,2888,6192319104716,Lilas extreme lave mains bergamote 380 ML,1.0,28,0.02924,0.03602368,0.02924,0.03602368,0.0,99.0,0.0,0.02924,0.0,2.89476,0.0,
42969,494,2025-01-10,3081,6192319104785,Lilas extreme lave mains grenadine 380 ML,5.0,28,2.924,3.5991516,2.924,3.5991516,0.0,0.0,0.0,14.62,0.0,0.0,0.0,
42970,494,2025-01-10,3082,6192319100411,Lilas extreme shp réparateur (2) 180 ml,1.0,28,0.03309,0.041997828,0.03309,0.041997828,0.0,99.0,0.0,0.03309,0.0,3.27591,0.0,
42971,494,2025-01-10,2674,6192319100992,Lilas extreme A/SHP réparateur 180 ML,6.0,28,3.309,4.20243,3.309,4.20243,0.0,0.0,0.0,19.854,0.0,0.0,0.0,
42972,494,2025-01-10,3083,6192319106192,Lilas dentifrice charbon menthe 75 ml,12.0,28,2.523,3.4996533,2.523,3.4996533,0.0,0.0,0.0,30.276,0.0,0.0,0.0,
42973,494,2025-01-10,2888,6192319104716,Lilas extreme lave mains bergamote 380 ML,1.0,28,2.924,3.602368,2.924,3.602368,0.0,0.0,0.0,2.924,0.0,0.0,0.0,
43231,495,2025-01-10,191,3610340655180,Elsève a/shp HYALURON 200ML,3.0,1,10.17,12.18366,12.1023,14.4985554,19.0,10.0,0.0,36.3069,5.7969,3.39,0.0,
43232,495,2025-01-10,192,3610340006500,Elsève a/shp NUTRI FILTRE 200ML,3.0,1,9.72,11.59596,11.5668,13.7991924,19.0,10.0,0.0,34.7004,5.5404,3.24,0.0,
43233,495,2025-01-10,2250,3610340655227,Elsève shp HYALURON 200mL,3.0,1,9.282,11.5969308,11.04558,13.800347652,19.0,9.0,0.0,33.13674,5.29074,2.754,0.0,
43234,495,2025-01-10,2252,3610340232473,Elsève shp Filtre Uv - Cheveux Colorés 200mL,3.0,1,8.463,10.5880593,10.07097,12.599790567,19.0,9.0,0.0,30.21291,4.82391,2.511,0.0,
43235,495,2025-01-10,179,3610340653643,Elsève shp STRAIGHT 72H 200ML,3.0,1,8.463,10.5880593,10.07097,12.599790567,19.0,9.0,0.0,30.21291,4.82391,2.511,0.0,
43236,495,2025-01-10,327,5287000234894,Eelegance gel hair 500gr GRIS,6.0,1,5.3975,7.05993,6.423025,8.4013167,19.0,15.0,0.0,38.53815,6.15315,5.715,0.0,
43237,495,2025-01-10,331,5287000234931,Eelegance gel hair 500gr VERT,6.0,1,5.3975,7.05993,6.423025,8.4013167,19.0,15.0,0.0,38.53815,6.15315,5.715,0.0,
43238,495,2025-01-10,330,5285001951369,Eelegance gel hair 500gr MELITAIRE,6.0,1,5.3975,7.05993,6.423025,8.4013167,19.0,15.0,0.0,38.53815,6.15315,5.715,0.0,
43239,495,2025-01-10,329,5287000234900,Eelegance gel hair 500gr BLEU CIEL,6.0,1,5.3975,7.05993,6.423025,8.4013167,19.0,15.0,0.0,38.53815,6.15315,5.715,0.0,
43240,495,2025-01-10,332,5285001951208,Eelegance gel hair 250gr BLEU CIEL,6.0,1,3.485,4.11927,4.14715,4.9019313,19.0,15.0,0.0,24.8829,3.9729,3.69,0.0,
43241,495,2025-01-10,2020,5285001951277,Eelegance gel hair 250gr BLEU,6.0,1,3.485,4.11927,4.14715,4.9019313,19.0,15.0,0.0,24.8829,3.9729,3.69,0.0,
43242,495,2025-01-10,321,3760082620035,COTON PLUS DISQUES 80PIÉCES,9.0,1,3.3,4.11741,3.927,4.8997179,19.0,0.0,0.0,35.343,5.643,0.0,0.0,
43243,495,2025-01-10,203,3600524042455,Elsève Masque HYALURON 310ML,1.0,1,16.32,19.584,19.4208,23.30496,19.0,15.0,0.0,19.4208,3.1008,2.88,0.0,
43244,495,2025-01-10,2013,8000836138771,Arkemusa shp Macadamia 500 ml,3.0,1,14.18,18.29929,16.8742,21.7761551,19.0,0.0,0.0,50.6226,8.0826,0.0,0.0,
43245,495,2025-01-10,2016,8000836149722,Arkemusa Masque Macadamia 500 ml,3.0,1,13.2723,17.2274454,15.794037,20.500660026,19.0,10.0,0.0,47.382111,7.565211,4.4241,0.0,
43246,495,2025-01-10,2017,8000836149807,Arkemusa Masque Olive 500 ml,3.0,1,13.2723,17.2274454,15.794037,20.500660026,19.0,10.0,0.0,47.382111,7.565211,4.4241,0.0,
43247,495,2025-01-10,2600,8000836149821,Arkemusa Spray Mask Olive 150ml,3.0,1,14.2938,18.48760092,17.009622,22.0002450948,19.0,10.0,0.0,51.028866,8.147466,4.7646,0.0,
43248,495,2025-01-10,185,3610340655203,Elsève shp HYALURON 400 ML,4.0,1,17.4,21.05574,20.706,25.0563306,19.0,0.0,0.0,82.824,13.224,0.0,0.0,
43249,495,2025-01-10,182,3610340007071,Elsève shp COLOR-VIVE  400ML,6.0,1,15.834,17.4791526,18.84246,20.800191594,19.0,9.0,0.0,113.05476,18.05076,9.396,0.0,
43250,495,2025-01-10,184,3610340038075,Elsève shp H.EXT CHEVEUX SECS 400ML,3.0,1,15.834,17.4791526,18.84246,20.800191594,19.0,9.0,0.0,56.52738,9.02538,4.698,0.0,
43251,495,2025-01-10,201,3600523925735,Elsève Masque color vive  310ML,2.0,1,15.3,18.40284,18.207,21.8993796,19.0,15.0,0.0,36.414,5.814,5.4,0.0,
43252,495,2025-01-10,2253,3600523934201,Elsève Masque Total Repair 5  310mL,3.0,1,15.3,18.40284,18.207,21.8993796,19.0,15.0,0.0,54.621,8.721,8.1,0.0,
43253,495,2025-01-10,177,3054080004028,Elsève shp MULTIVITAMINES 2 EN 1- 250ML,3.0,1,8.463,10.5880593,10.07097,12.599790567,19.0,9.0,0.0,30.21291,4.82391,2.511,0.0,
43254,495,2025-01-10,743,6195100300069,STARK Film Fraicheur 12m,7.0,1,1.71075,2.1042225,2.0357925,2.504024775,19.0,25.0,0.0,14.2505475,2.2752975,3.99175,0.0,
43255,495,2025-01-10,746,6195100301950,STARK Papier Cuisson 8m,8.0,1,4.0482,4.7910447,4.817358,5.701343193,19.0,10.0,0.0,38.538864,6.153264,3.5984,0.0,
43256,495,2025-01-10,749,6195100300021,STARK Papier Aluminium 12m,6.0,1,3.0615,3.698292,3.643185,4.40096748,19.0,25.0,0.0,21.85911,3.49011,6.123,0.0,
43257,495,2025-01-10,748,6195100300014,STARK Papier Aluminium 8M,6.0,1,2.16075,2.51727375,2.5712925,2.9955557625,19.0,25.0,0.0,15.427755,2.463255,4.3215,0.0,
43258,495,2025-01-10,1321,8053264518370,Mood Teinture 7.1,6.0,1,5.9202,8.2349982,7.045038,9.799647858,19.0,10.0,0.0,42.270228,6.749028,3.9468,0.0,
43259,495,2025-01-10,1316,8053264518394,Mood Teinture 7.00,9.0,1,5.9202,8.23559022,7.045038,9.8003523618,19.0,10.0,0.0,63.405342,10.123542,5.9202,0.0,
43260,495,2025-01-10,392,3600550274783,DESSANGE SHP EXTRÊME 3 HUILE 250ML,6.0,1,13.195,14.0328825,15.70205,16.699130175,19.0,9.0,0.0,94.2123,15.0423,7.83,0.0,
43261,495,2025-01-10,289,8411104004610,BYLY CRÈME DEO FRESH NATURE,6.0,1,2.805,3.69699,3.33795,4.3994181,19.0,15.0,0.0,20.0277,3.1977,2.97,0.0,
43262,495,2025-01-10,1344,8008277002149,Alterego poudre méche Bleu,2.0,1,18.378,23.110335,21.86982,27.50129865,19.0,10.0,0.0,43.73964,6.98364,4.084,0.0,
43263,495,2025-01-10,2424,3600542525695,Garnier Ultra Doux SHP Enfant Disney Abricot 300mL,5.0,1,8.918,10.505404,10.61242,12.50143076,19.0,9.0,0.0,53.0621,8.4721,4.41,0.0,
43264,495,2025-01-10,1688,8003510007509,Malizia Deo homme 150ml Sport Energy,4.0,1,6.655,7.478889,7.91945,8.89987791,19.0,0.0,0.0,31.6778,5.0578,0.0,0.0,
43265,495,2025-01-10,2220,8003510024599,Malizia Deo femme 150ml fresh care perfetct touch,5.0,1,6.885,7.7311665,8.19315,9.200088135,19.0,15.0,0.0,40.96575,6.54075,6.075,0.0,
43266,495,2025-01-10,2360,6192440002509,Jet 7 Mousse Nettoyante Visage 200 ml,6.0,1,7.125,10.0833,8.47875,11.999127,19.0,5.0,0.0,50.8725,8.1225,2.25,0.0,
43267,495,2025-01-10,385,3600550255560,F.P SHP EXPERT NUTRITION (+) 750ML,4.0,1,14.469,20.5040199,17.21811,24.399783681,19.0,9.0,0.0,68.87244,10.99644,5.724,0.0,
43268,495,2025-01-10,2901,3610340670312,Garnier U.D A/SHP avocat oil 200 ML,6.0,1,7.92,9.49608,9.4248,11.3003352,19.0,10.0,0.0,56.5488,9.0288,5.28,0.0,
43269,495,2025-01-10,1339,8053264517809,Mood Oxydant 30 vol 1L,2.0,1,10.777,12.986285,12.82463,15.45367915,19.0,0.0,0.0,25.64926,4.09526,0.0,0.0,
43270,495,2025-01-10,1649,3600542556705,Garnier U.D Oil Réplacement  Trésor de Miel 200mL,3.0,1,8.82,10.000116,10.4958,11.90013804,19.0,10.0,0.0,31.4874,5.0274,2.94,0.0,
43271,495,2025-01-10,462,3600542556699,Garnier U.D OIL REP AVOCAT 200ML,6.0,1,8.82,10.000116,10.4958,11.90013804,19.0,10.0,0.0,62.9748,10.0548,5.88,0.0,
43272,495,2025-01-10,228,3600523193295,MAGIC RETOUCH 2 CHATIN FONCEE,3.0,1,17.6,22.836,20.944,27.17484,19.0,0.0,0.0,62.832,10.032,0.0,0.0,
43273,495,2025-01-10,2874,3058320002034,Mixa créme soin mains abimées 100ML,6.0,1,13.49,15.129035,16.0531,18.00355165,19.0,5.0,0.0,96.3186,15.3786,4.26,0.0,
43274,495,2025-01-10,56,6192440000024,JET 7 GEL A COIFFER 1 KG,6.0,1,3.5625,4.1146875,4.239375,4.896478125,19.0,5.0,0.0,25.43625,4.06125,1.125,0.0,
43275,495,2025-01-10,796,6192488202824,R.B Oxydant 20 V 120 ML,12.0,1,1.35,1.8495,1.6065,2.200905,19.0,10.0,0.0,19.278,3.078,1.8,0.0,
43276,495,2025-01-10,797,6192488202831,R.B Oxydant 30V 120 ml,12.0,1,1.35,1.680345,1.6065,1.99961055,19.0,10.0,0.0,19.278,3.078,1.8,0.0,
43277,495,2025-01-10,1838,8053264517823,Mood Oxydant 10 vol 100ml,10.0,1,2.1933,2.8556766,2.610027,3.398255154,19.0,10.0,0.0,26.10027,4.16727,2.437,0.0,
43278,495,2025-01-10,2022,8053264517830,Mood Oxydant 20 vol 100ml,19.0,1,2.1933,2.8578699,2.610027,3.400865181,19.0,10.0,0.0,49.590513,7.917813,4.6303,0.0,
43279,495,2025-01-10,2164,6192440002394,Jet 7 Gel a raser Fresh sensation 750 ml,4.0,1,3.95105,4.95856775,4.7017495,5.9006956225,19.0,5.0,0.0,18.806998,3.002798,0.8318,0.0,
43280,495,2025-01-10,3084,3600542525640,Garnier Ultra Doux SHP Enfant Disney cerise 300 ml,6.0,1,9.8,10.50462,11.662,12.5004978,19.0,0.0,0.0,69.972,11.172,0.0,0.0,
43281,495,2025-01-10,3085,7638900421439,Energizer chargeur de pile AA et AAA + 2 piles AA 2000,1.0,1,40.5,53.865,48.195,64.09935,19.0,0.0,0.0,48.195,7.695,0.0,0.0,
43282,493,2025-01-10,943,6192477622442,Lilas gel machine active power 5L,3.0,22,21.303,24.6220074,25.35057,23.99992,19.0,0.0,0.0,76.05171,12.14271,0.0,0.0,
43283,493,2025-01-10,2402,6192477624477,Lilas gel machine rouge 2.5L,4.0,22,12.184,15.041148,14.49896,23.99992,19.0,0.0,0.0,57.99584,9.25984,0.0,0.0,
43284,493,2025-01-10,945,6192477622169,Lilas gel machine active power 3L,4.0,22,13.572,15.0418476,16.15068,23.99992,19.0,0.0,0.0,64.60272,10.31472,0.0,0.0,
43285,493,2025-01-10,944,6192477622176,Lilas gel machine clean power 3L,4.0,22,13.572,15.0418476,16.15068,23.99992,19.0,0.0,0.0,64.60272,10.31472,0.0,0.0,
43286,493,2025-01-10,951,6192477610517,Lilas poudre machine Enzymax 5KG,3.0,22,18.318,20.168118,21.79842,23.99992,19.0,0.0,0.0,65.39526,10.44126,0.0,0.0,
43287,496,2025-01-11,2729,6291069700299,Dabur dentifrices 150gr herbel basil,36.0,1,3.564,4.7055492,4.24116,5.59776,19.0,10.0,0.0,152.68176,24.37776,14.256,0.0,
43288,496,2025-01-11,2730,5022496181211,Dabur dentifrices 150gr herbel mint et lemon,36.0,1,3.564,4.70448,4.24116,5.59776,19.0,10.0,0.0,152.68176,24.37776,14.256,0.0,
43289,496,2025-01-11,2731,5022496181174,Dabur dentifrices 75gr herbel salt et lemon,36.0,1,3.564,4.70448,4.24116,5.59776,19.0,10.0,0.0,152.68176,24.37776,14.256,0.0,
43290,496,2025-01-11,2732,6291069727203,Dabur dentifrices 120+50gr original miswak,48.0,1,2.655,3.47805,3.15945,5.59776,19.0,10.0,0.0,151.6536,24.2136,14.16,0.0,
43415,497,2025-01-14,818,6192488201827,R.B Teinture 7.0,3.0,1,4.4226,5.7980286,5.262894,6.899654034,19.0,10.0,0.0,15.788682,2.520882,1.4742,0.0,
43416,497,2025-01-14,819,6192488201926,R.B Teinture 6.1,3.0,1,4.4226,5.7980286,5.262894,6.899654034,19.0,10.0,0.0,15.788682,2.520882,1.4742,0.0,
43417,497,2025-01-14,820,6192488201803,R.B Teinture 5.0,6.0,1,4.4226,5.7980286,5.262894,6.899654034,19.0,10.0,0.0,31.577364,5.041764,2.9484,0.0,
43418,497,2025-01-14,822,6192488201834,R.B Teinture 8.0,5.0,1,4.4226,5.7980286,5.262894,6.899654034,19.0,10.0,0.0,26.31447,4.20147,2.457,0.0,
43419,497,2025-01-14,823,6192488201933,R.B Teinture 7.1,6.0,1,4.4226,5.7980286,5.262894,6.899654034,19.0,10.0,0.0,31.577364,5.041764,2.9484,0.0,
43420,497,2025-01-14,824,6192488201810,R.B Teinture 6.0,6.0,1,4.4226,5.7980286,5.262894,6.899654034,19.0,10.0,0.0,31.577364,5.041764,2.9484,0.0,
43421,497,2025-01-14,2774,6192488202220,R.B Teinture 7.2,3.0,1,4.4226,5.7980286,5.262894,6.899654034,19.0,10.0,0.0,15.788682,2.520882,1.4742,0.0,
43422,497,2025-01-14,1298,8053264518578,Mood Teinture 1,6.0,1,5.9202,8.2349982,7.045038,9.799647858,19.0,10.0,0.0,42.270228,6.749028,3.9468,0.0,
43423,497,2025-01-14,1293,8053264518431,Mood Teinture 6.1,5.0,1,5.9202,8.2349982,7.045038,9.799647858,19.0,10.0,0.0,35.22519,5.62419,3.289,0.0,
43424,497,2025-01-14,1297,8053264518400,Mood Teinture 6,4.0,1,5.9202,8.2349982,7.045038,9.799647858,19.0,10.0,0.0,28.180152,4.499352,2.6312,0.0,
43425,497,2025-01-14,1311,8050327685703,Mood Teinture 7.11,4.0,1,5.9202,8.2349982,7.045038,9.799647858,19.0,10.0,0.0,28.180152,4.499352,2.6312,0.0,
43426,497,2025-01-14,1328,8050327687165,Mood Teinture Sans Amoniac 7.1,3.0,1,6.9417,9.6628464,8.260623,11.498787216,19.0,10.0,0.0,24.781869,3.956769,2.3139,0.0,
43427,497,2025-01-14,1331,8050327687103,Mood Teinture Sans Amoniac 7,4.0,1,6.9417,9.6628464,8.260623,11.498787216,19.0,10.0,0.0,33.042492,5.275692,3.0852,0.0,
43428,497,2025-01-14,1654,8053264518332,Mood Teinture 8.00,4.0,1,5.9202,8.2349982,7.045038,9.799647858,19.0,10.0,0.0,28.180152,4.499352,2.6312,0.0,
43429,497,2025-01-14,2943,8050327687301,Mood Teinture Sans Amoniac 6.5,4.0,1,6.9417,9.6628464,8.260623,11.498787216,19.0,10.0,0.0,33.042492,5.275692,3.0852,0.0,
43430,497,2025-01-14,1294,8053264518479,Mood Teinture 5,3.0,1,5.9202,8.2349982,7.045038,9.799647858,19.0,10.0,0.0,21.135114,3.374514,1.9734,0.0,
43431,497,2025-01-14,1308,8053264518240,Mood Teinture 9.1,3.0,1,5.9202,8.2349982,7.045038,9.799647858,19.0,10.0,0.0,21.135114,3.374514,1.9734,0.0,
43432,497,2025-01-14,1310,8053264518318,Mood Teinture 8.1,3.0,1,5.9202,8.2349982,7.045038,9.799647858,19.0,10.0,0.0,21.135114,3.374514,1.9734,0.0,
43433,497,2025-01-14,1317,8053264518271,Mood Teinture 8,3.0,1,5.9202,8.2349982,7.045038,9.799647858,19.0,10.0,0.0,21.135114,3.374514,1.9734,0.0,
43434,497,2025-01-14,1326,8050327687110,Mood Teinture Sans Amoniac 8,3.0,1,6.9417,9.6628464,8.260623,11.498787216,19.0,10.0,0.0,24.781869,3.956769,2.3139,0.0,
43435,497,2025-01-14,1336,8050327687097,Mood Teinture Sans Amoniac 6,3.0,1,6.9417,9.6628464,8.260623,11.498787216,19.0,10.0,0.0,24.781869,3.956769,2.3139,0.0,
43436,497,2025-01-14,2946,8050327687325,Mood Teinture Sans Amoniac 5.7,3.0,1,6.9417,9.66354057,8.260623,11.4996132783,19.0,10.0,0.0,24.781869,3.956769,2.3139,0.0,
43437,497,2025-01-14,2172,6192440000840,Jet 7 Créme Cire 100 ml,12.0,1,2.2344,2.9449392,2.658936,3.504477648,19.0,5.0,0.0,31.907232,5.094432,1.4112,0.0,
43438,497,2025-01-14,366,5283022020828,ELEGANCE  SERUM 60ML,4.0,1,6.39,8.31978,7.6041,9.9005382,19.0,10.0,0.0,30.4164,4.8564,2.84,0.0,
43439,497,2025-01-14,2378,3574661325842,Johnson Cologne Brise marine,6.0,1,5.44,6.301696,6.4736,7.49901824,19.0,15.0,0.0,38.8416,6.2016,5.76,0.0,
43440,497,2025-01-14,2379,3574661104041,johnson Cologne Dream 100 ml,6.0,1,5.44,6.301696,6.4736,7.49901824,19.0,15.0,0.0,38.8416,6.2016,5.76,0.0,
43441,497,2025-01-14,1645,3600551119816,MixaSHP Bébé Karité 300mL,4.0,1,10.974,12.5202366,13.05906,14.899081554,19.0,7.0,0.0,52.23624,8.34024,3.304,0.0,
43442,497,2025-01-14,363,8003510002207,INTESA STYLING  500ML,4.0,1,8.55,10.0035,10.1745,11.904165,19.0,10.0,0.0,40.698,6.498,3.8,0.0,
43443,497,2025-01-14,316,6192016401019,ZINA SUCRE MIEL 200GR,24.0,1,2.375,3.11125,2.82625,3.7023875,19.0,5.0,0.0,67.83,10.83,3.0,0.0,
43444,497,2025-01-14,323,6192016401040,DERME SUCRE ROSE 250GR,12.0,1,3.5343,4.6263987,4.205817,5.505414453,19.0,10.0,0.0,50.469804,8.058204,4.7124,0.0,
43445,497,2025-01-14,322,6192016401583,DERME SUCRE NÉROLI 250GR,12.0,1,3.5343,4.6263987,4.205817,5.505414453,19.0,10.0,0.0,50.469804,8.058204,4.7124,0.0,
43446,497,2025-01-14,3090,3574661325859,Johnson Cologne lemon fresh 100 ml,6.0,1,5.44,6.301696,6.4736,7.49901824,19.0,15.0,0.0,38.8416,6.2016,5.76,0.0,
43447,498,2025-01-14,1061,2340513000004,Jaspé EDP femme YARA 30 ML,3.0,1,9.049,11.7637,10.76831,13.998803,19.0,0.0,0.0,32.30493,5.15793,0.0,0.0,
43448,498,2025-01-14,1074,2307753000003,Jaspé EDP homme versace eros 30 ml,2.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
43449,498,2025-01-14,1094,2307903000006,Jaspé EDP homme  invictus paco rabanne 30 ml,4.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,43.078,6.878,0.0,0.0,
43450,498,2025-01-14,1095,2307905000004,Jaspé EDP homme  invictus paco rabanne 50 ml,1.0,1,12.928,16.8064,15.38432,19.999616,19.0,0.0,0.0,15.38432,2.45632,0.0,0.0,
43451,498,2025-01-14,1100,3401703000002,Jaspé EDP homme Black XS l'excess 30 ml,2.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
43452,498,2025-01-14,1122,2332633000002,Jaspé EDP homme stronger with you 30 ML,2.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
43453,498,2025-01-14,1126,3436513000003,Jaspé EDP femme oud vanille 30 ML,1.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,10.7695,1.7195,0.0,0.0,
43454,498,2025-01-14,1130,3404930000012,Jaspé EDP femme amirat al arab 30 ML,5.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,53.8475,8.5975,0.0,0.0,
43455,498,2025-01-14,1134,5019813000003,Jaspé EDP femme Gucci Bamboo 30 ML,2.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
43456,498,2025-01-14,1141,2336373000001,Jaspé EDP femme l'interdit givenchy 30 ML,3.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,32.3085,5.1585,0.0,0.0,
43457,498,2025-01-14,1155,5009513000007,Jaspé EDP femme SI 30 ML,1.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,10.7695,1.7195,0.0,0.0,
43458,498,2025-01-14,1158,2324163000003,Jaspé EDP femme olympia 30 ML,1.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,10.7695,1.7195,0.0,0.0,
43459,498,2025-01-14,1172,3422723000001,Jaspé EDP homme sauvage 30 ml,1.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,10.7695,1.7195,0.0,0.0,
43460,498,2025-01-14,1181,3440353000000,Jaspé EDP femme hypnotic poison 30 ml,2.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
43461,498,2025-01-14,1184,2320203000002,Jaspé EDP femme narciso poudrée 30 ml,1.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,10.7695,1.7195,0.0,0.0,
43462,498,2025-01-14,1187,2338303000006,Jaspé EDP hugo boss classique 30 ml,2.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
43463,498,2025-01-14,1194,3564063000003,Jaspé EDP femme Narciso noir 30 ml,1.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,10.7695,1.7195,0.0,0.0,
43464,498,2025-01-14,1206,6068223000003,Jaspé EDP homme BLACK XS 30 ML,1.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,10.7695,1.7195,0.0,0.0,
43465,498,2025-01-14,1209,2392803000003,Jaspé EDP homme Blue Chanel 30 ml,1.0,1,9.05,11.765,10.7695,14.00035,19.0,0.0,0.0,10.7695,1.7195,0.0,0.0,
43466,498,2025-01-14,3036,000003400036,Jaspé EDP femme Adula 30 ML,1.0,1,9.05,9.05,10.7695,10.7695,19.0,0.0,0.0,10.7695,1.7195,0.0,0.0,
43568,499,2025-01-14,2922,6192430017162,Nadhif poudre mains regular 1 kg,6.0,17,5.7267,6.70081167,5.7267,6.70081167,0.0,10.0,0.0,34.3602,0.0,3.8178,0.0,
43569,499,2025-01-14,2812,6192430019401,Nadhif gel machine 3L rose,4.0,17,17.18329,19.899968149,17.18329,19.899968149,0.0,21.0,0.0,68.73316,0.0,18.27084,0.0,
43570,499,2025-01-14,1551,6192430016578,Nadhif gel machine 3L Savon de marseille,4.0,17,17.18329,19.899968149,17.18329,19.899968149,0.0,21.0,0.0,68.73316,0.0,18.27084,0.0,
43571,499,2025-01-14,1550,6192430016981,Nadhif gel machine 3L Bleu,4.0,17,17.18329,19.899968149,17.18329,19.899968149,0.0,21.0,0.0,68.73316,0.0,18.27084,0.0,
43572,499,2025-01-14,2510,6281031248720,Syoss shp Oleo Care 500 ml,12.0,17,7.42806,9.700303554,7.42806,9.700303554,0.0,13.0,0.0,89.13672,0.0,13.31928,0.0,
43573,499,2025-01-14,1567,4015000944052,Syoss A/SHP  Repair 500 ml,12.0,17,7.93266,10.699571808,7.93266,10.699571808,0.0,13.0,0.0,95.19192,0.0,14.22408,0.0,
43574,499,2025-01-14,1562,6192430009228,Syoss Shp  Keratin 500 ml,12.0,17,7.42806,9.700303554,7.42806,9.700303554,0.0,13.0,0.0,89.13672,0.0,13.31928,0.0,
43575,499,2025-01-14,2818,6192430017254,Syoss shp clean et cool 500 ML,12.0,17,7.42806,9.700303554,7.42806,9.700303554,0.0,13.0,0.0,89.13672,0.0,13.31928,0.0,
43576,499,2025-01-14,1561,6192430012433,Syoss Shp  Ceramide  500 ml,12.0,17,7.42806,9.700303554,7.42806,9.700303554,0.0,13.0,0.0,89.13672,0.0,13.31928,0.0,
43577,499,2025-01-14,3094,6192430019357,Souplesse deo homme dark passion 200 ml,6.0,17,5.1129,6.49951848,5.1129,6.49951848,0.0,5.0,0.0,30.6774,0.0,1.6146,0.0,
43578,499,2025-01-14,3092,6192430003806,Souplesse deo homme minéral 200 ml,6.0,17,5.1129,6.49951848,5.1129,6.49951848,0.0,5.0,0.0,30.6774,0.0,1.6146,0.0,
43579,499,2025-01-14,3091,6192430021237,Souplesse deo homme energy 200 ml,6.0,17,5.1129,6.49951848,5.1129,6.49951848,0.0,5.0,0.0,30.6774,0.0,1.6146,0.0,
43580,499,2025-01-14,3093,6192430021244,Souplesse deo femme lpanema nights 200 ml,6.0,17,5.1129,6.49951848,5.1129,6.49951848,0.0,5.0,0.0,30.6774,0.0,1.6146,0.0,
43581,499,2025-01-14,3097,6192430021220,Souplesse deo femme fruité 200 ml,6.0,17,5.1129,6.49951848,5.1129,6.49951848,0.0,5.0,0.0,30.6774,0.0,1.6146,0.0,
43582,499,2025-01-14,3096,6192430021268,Souplesse deo femme divine moments 200 ml,6.0,17,5.1129,6.49951848,5.1129,6.49951848,0.0,5.0,0.0,30.6774,0.0,1.6146,0.0,
43583,499,2025-01-14,3095,6192430021251,Souplesse deo femme sensuel 200 ml,6.0,17,5.1129,6.49951848,5.1129,6.49951848,0.0,5.0,0.0,30.6774,0.0,1.6146,0.0,
43584,499,2025-01-14,3098,6192430017155,Nadhif poudre main savon de marseille 1 kg,6.0,17,5.9373,6.90033006,5.9373,6.90033006,0.0,10.0,0.0,35.6238,0.0,3.9582,0.0,
43609,475,2024-12-26,3043,6241002000511,Alyakouta sac poubelle 30 L,30.0,8,1.22317,1.68063558,1.4555723,1.9999563402,19.0,3.0,0.0,43.667169,6.972069,1.1349,0.0,
43610,475,2024-12-26,2646,6192436000465,Softy clean lingettes 40P,10.0,8,3.782,5.026278,4.50058,5.98127082,19.0,0.0,0.0,45.0058,7.1858,0.0,0.0,
43611,475,2024-12-26,2444,6192457501811,Dumax lave main 1L bergamote verviene,2.0,8,3.8315,4.62117215,4.559485,5.4991948585,19.0,3.0,0.0,9.11897,1.45597,0.237,0.0,
43612,475,2024-12-26,2441,6192457501903,Dumax lave main 1L péche,2.0,8,3.8315,4.62117215,4.559485,5.4991948585,19.0,3.0,0.0,9.11897,1.45597,0.237,0.0,
43613,475,2024-12-26,2439,6192457503082,Dumax lave main 1L lait de miel,2.0,8,3.8315,4.62117215,4.559485,5.4991948585,19.0,3.0,0.0,9.11897,1.45597,0.237,0.0,
43614,475,2024-12-26,2440,6192457501804,Dumax lave main 1L fraicheur,2.0,8,3.8315,4.6215553,4.559485,5.499650807,19.0,3.0,0.0,9.11897,1.45597,0.237,0.0,
43615,475,2024-12-26,2443,6192457501897,Dumax lave main 1L violettes,2.0,8,3.8315,4.62117215,4.559485,5.4991948585,19.0,3.0,0.0,9.11897,1.45597,0.237,0.0,
